contracts,z_thresh,atr_stop_ratio,trail_activate,trail_distance,breakeven_ticks,vwap_slope_thresh,pass_rate,blow_rate,avg_days_to_pass,sortino,expectancy,profit_factor,win_rate,avg_win,avg_loss,risk_reward,n_trades,total_pnl,loo_std,score,val_pass_rate,val_blow_rate,val_avg_days,val_n_trades,wf_score
1,1.2,0.65,20,4,6,0.15,0.229,0.554,27.1,0.049,4.69,1.084,0.2381,255.31,73.63,3.467,168,317.1,0.0738,22.0751,,,,,
2,1.5,0.5,12,10,10,0.5,0.231,0.758,16.2,0.007,1.51,1.012,0.3793,323.3,195.14,1.657,116,-474.2,0.0546,22.0418,,,,,
2,1.2,0.65,16,10,8,1.0,0.228,0.772,8.1,-0.009,-2.08,0.984,0.3258,391.17,192.11,2.036,221,-1686.4,0.0379,22.0416,,,,,
2,1.5,0.65,20,8,6,1.0,0.231,0.766,13.5,-0.011,-2.15,0.982,0.208,570.42,152.53,3.74,125,-969.0,0.054,22.0285,,,,,
2,1.5,0.8,20,4,8,0.3,0.232,0.765,14.6,0.002,0.54,1.004,0.25,577.15,191.67,3.011,104,-526.4,0.0613,21.9834,,,,,
1,1.2,0.65,16,10,6,0.5,0.233,0.739,19.7,0.018,1.99,1.034,0.3233,186.83,86.31,2.165,232,-187.1,0.0707,21.9702,,,,,
2,1.2,0.35,20,6,10,0.15,0.229,0.765,14.1,0.007,0.98,1.009,0.2038,509.48,129.2,3.943,157,-720.2,0.0474,21.9693,,,,,
2,1.5,0.65,16,4,6,0.5,0.229,0.769,11.9,-0.008,-1.73,0.985,0.2583,453.78,160.39,2.829,120,-879.8,0.0479,21.9474,,,,,
2,1.5,0.65,16,4,8,0.15,0.23,0.723,21.4,0.021,4.51,1.035,0.2899,460.56,181.63,2.536,69,-75.2,0.0611,21.9187,,,,,
1,1.2,0.65,20,8,8,0.15,0.228,0.62,25.4,0.04,4.12,1.068,0.2683,241.76,83.02,2.912,164,215.8,0.0679,21.8982,,,,,
1,1.2,0.8,16,10,6,1.0,0.232,0.744,19.0,0.012,1.31,1.022,0.3264,186.22,88.28,2.109,239,-356.7,0.0687,21.8979,,,,,
2,1.2,0.65,20,10,8,1.0,0.227,0.773,7.1,-0.028,-6.1,0.953,0.242,514.65,172.37,2.986,219,-2552.0,0.0403,21.8939,,,,,
2,1.5,0.8,16,4,8,0.3,0.23,0.763,15.5,0.005,1.34,1.01,0.3208,440.21,205.9,2.138,106,-451.4,0.0585,21.852,,,,,
1,1.2,0.65,20,4,4,0.5,0.231,0.76,16.6,0.011,1.07,1.019,0.2103,272.45,71.2,3.827,233,-402.2,0.0645,21.8365,,,,,
2,1.2,0.5,12,8,8,0.15,0.227,0.772,13.2,0.002,0.3,1.003,0.3602,308.59,173.3,1.781,161,-847.8,0.047,21.7629,,,,,
2,1.5,0.65,16,10,8,0.5,0.23,0.76,16.3,0.006,1.41,1.011,0.3136,427.48,193.21,2.213,118,-494.0,0.0667,21.6957,,,,,
1,1.2,0.8,12,6,6,1.0,0.23,0.696,22.0,0.019,2.23,1.038,0.3859,156.72,94.85,1.652,241,-137.3,0.0767,21.6882,,,,,
1,1.5,0.8,20,6,8,0.3,0.223,0.571,24.4,0.039,4.56,1.065,0.2547,295.22,94.78,3.115,106,186.6,0.0618,21.6829,,,,,
1,1.2,0.65,16,8,8,1.0,0.227,0.743,18.3,0.012,1.34,1.021,0.3333,198.4,97.2,2.041,234,-342.5,0.0565,21.6597,,,,,
2,1.5,0.8,12,4,6,0.5,0.226,0.773,13.5,-0.014,-3.1,0.974,0.3223,363.47,177.44,2.048,121,-1052.2,0.0473,21.6579,,,,,
2,1.2,0.65,16,10,6,0.5,0.225,0.775,8.5,-0.009,-1.84,0.984,0.3088,375.75,170.5,2.204,217,-1608.8,0.0421,21.6576,,,,,
2,1.5,0.8,12,4,6,1.0,0.226,0.772,13.0,-0.013,-3.0,0.975,0.328,361.6,180.95,1.998,125,-1074.6,0.0485,21.6366,,,,,
2,1.2,0.5,12,6,8,0.15,0.227,0.768,15.4,0.0,0.09,1.001,0.3481,327.54,174.76,1.874,158,-864.6,0.054,21.6349,,,,,
1,1.5,0.65,20,8,8,0.5,0.221,0.487,26.0,0.048,5.24,1.079,0.2564,280.0,89.51,3.128,117,284.9,0.0685,21.6058,,,,,
2,1.5,0.65,16,8,8,1.0,0.228,0.767,16.3,0.009,2.17,1.016,0.3197,423.44,195.78,2.163,122,-419.0,0.0606,21.6029,,,,,
2,1.2,0.5,20,6,10,1.0,0.224,0.776,8.2,-0.018,-3.76,0.972,0.2381,556.57,178.87,3.112,210,-1960.6,0.046,21.4802,,,,,
2,1.5,0.5,12,8,10,1.0,0.226,0.763,17.4,0.006,1.21,1.01,0.3852,318.03,197.33,1.612,122,-535.8,0.0579,21.4741,,,,,
1,1.2,0.8,12,8,6,0.5,0.23,0.732,21.3,0.011,1.23,1.021,0.3863,153.47,94.58,1.623,233,-364.7,0.0828,21.4573,,,,,
1,1.5,0.8,20,6,8,1.0,0.222,0.578,24.2,0.035,4.1,1.057,0.2562,295.43,96.25,3.069,121,157.1,0.068,21.44,,,,,
1,1.2,0.65,12,8,8,0.5,0.226,0.736,20.9,0.011,1.31,1.02,0.393,166.25,105.49,1.576,229,-341.0,0.0641,21.4318,,,,,
1,1.5,0.8,20,10,10,1.0,0.223,0.546,26.6,0.035,4.1,1.061,0.2787,257.35,93.75,2.745,122,158.4,0.0781,21.4303,,,,,
2,1.2,0.35,20,6,8,0.5,0.225,0.775,8.8,-0.006,-0.97,0.991,0.1923,569.32,136.76,4.163,208,-1361.4,0.054,21.421,,,,,
2,1.5,0.8,16,4,8,0.15,0.225,0.716,20.3,0.019,4.51,1.034,0.3043,454.1,192.19,2.363,69,-75.2,0.0631,21.4155,,,,,
2,1.5,0.8,12,4,10,0.15,0.226,0.701,24.0,0.006,1.45,1.011,0.4348,306.67,233.33,1.314,69,-286.4,0.0708,21.4039,,,,,
2,1.2,0.35,20,6,8,0.15,0.224,0.765,14.3,0.021,2.99,1.03,0.2,509.48,123.63,4.121,160,-412.0,0.0517,21.3994,,,,,
2,1.5,0.8,16,4,4,0.3,0.225,0.772,13.8,-0.01,-2.01,0.982,0.2414,449.72,145.74,3.086,116,-882.4,0.0571,21.3668,,,,,
1,1.2,0.8,16,10,4,0.5,0.227,0.75,19.0,0.012,1.21,1.022,0.2996,185.74,77.71,2.39,237,-376.1,0.0719,21.3313,,,,,
2,1.2,0.5,12,4,6,0.5,0.223,0.776,11.9,0.002,0.32,1.003,0.3349,349.93,175.69,1.992,218,-1150.6,0.0497,21.3096,,,,,
2,1.5,0.8,16,8,8,0.5,0.226,0.772,14.5,-0.001,-0.3,0.998,0.3305,421.52,208.54,2.021,118,-696.6,0.0657,21.2929,,,,,
2,1.2,0.35,12,4,10,0.5,0.223,0.777,10.6,0.003,0.49,1.004,0.3099,356.87,159.52,2.237,213,-1083.8,0.0513,21.2749,,,,,
2,1.2,0.65,20,6,4,0.3,0.221,0.778,9.0,-0.023,-4.35,0.96,0.206,511.53,138.22,3.701,199,-1979.6,0.0419,21.2645,,,,,
2,1.2,0.8,12,6,4,0.5,0.223,0.777,10.0,-0.003,-0.68,0.994,0.3436,316.61,166.78,1.898,227,-1420.0,0.0521,21.2589,,,,,
1,1.2,0.8,16,4,4,0.15,0.208,0.29,30.4,0.064,6.03,1.124,0.2616,209.17,65.94,3.172,172,555.9,0.0546,21.2138,,,,,
2,1.2,0.8,16,6,4,0.5,0.221,0.779,9.2,-0.002,-0.49,0.996,0.2926,374.43,155.55,2.407,229,-1389.4,0.0464,21.1716,,,,,
2,1.2,0.35,20,6,10,0.5,0.22,0.78,8.7,-0.02,-3.06,0.973,0.1951,569.32,141.82,4.014,205,-1769.6,0.0418,21.1639,,,,,
2,1.2,0.5,16,10,10,0.15,0.219,0.781,10.4,-0.018,-3.43,0.972,0.2993,395.8,173.97,2.275,147,-1316.0,0.0387,21.1257,,,,,
2,1.5,0.65,16,4,6,1.0,0.221,0.777,11.7,-0.016,-3.29,0.973,0.2581,452.1,161.68,2.796,124,-1102.2,0.0497,21.1112,,,,,
2,1.2,0.35,16,4,10,0.15,0.222,0.761,20.2,0.016,2.37,1.023,0.2532,408.75,135.38,3.019,158,-504.2,0.0572,21.108,,,,,
2,1.2,0.65,12,10,6,0.5,0.219,0.781,8.3,-0.008,-1.84,0.984,0.3594,318.92,181.83,1.754,217,-1608.8,0.0413,21.0745,,,,,
1,1.2,0.5,20,8,8,0.5,0.224,0.762,16.7,0.008,0.78,1.012,0.2318,276.15,82.32,3.354,220,-444.9,0.0692,21.0585,,,,,
2,1.2,0.65,20,6,6,0.5,0.218,0.782,8.1,-0.02,-3.96,0.967,0.2294,504.73,155.35,3.249,218,-2083.8,0.0415,20.9707,,,,,
2,1.2,0.8,20,10,6,1.0,0.217,0.783,6.5,-0.038,-8.03,0.934,0.2329,488.53,158.78,3.077,219,-2974.4,0.0387,20.9263,,,,,
2,1.2,0.8,20,8,4,0.15,0.219,0.78,14.1,-0.01,-1.87,0.98,0.2249,413.1,122.24,3.379,169,-1256.4,0.0489,20.9245,,,,,
2,1.2,0.65,12,10,4,0.5,0.217,0.783,7.9,-0.014,-3.01,0.973,0.3364,317.41,165.45,1.918,217,-1863.6,0.0413,20.8738,,,,,
2,1.2,0.5,16,6,8,0.5,0.219,0.781,10.1,0.004,0.72,1.006,0.3028,411.84,177.8,2.316,218,-1058.8,0.0514,20.8727,,,,,
1,1.2,0.5,16,6,10,1.0,0.22,0.709,21.2,0.014,1.49,1.023,0.3142,211.8,94.84,2.233,226,-295.3,0.067,20.8725,,,,,
1,1.5,0.65,20,8,10,0.3,0.213,0.524,26.8,0.044,4.76,1.072,0.2571,274.54,88.62,3.098,105,206.0,0.0609,20.8713,,,,,
2,1.2,0.65,8,6,6,1.0,0.216,0.784,8.9,-0.009,-2.34,0.98,0.4934,233.54,232.07,1.006,227,-1802.4,0.0404,20.7929,,,,,
2,1.2,0.65,12,10,8,1.0,0.216,0.784,8.6,-0.012,-2.87,0.978,0.3801,329.34,206.57,1.594,221,-1861.4,0.0424,20.7525,,,,,
2,1.2,0.35,12,4,8,0.5,0.217,0.779,11.2,0.006,0.95,1.009,0.2977,363.33,152.65,2.38,215,-995.0,0.0486,20.7406,,,,,
2,1.2,0.65,20,10,10,1.0,0.215,0.785,7.7,-0.016,-3.72,0.973,0.277,489.09,192.53,2.54,213,-1974.8,0.0393,20.7145,,,,,
2,1.5,0.5,20,4,8,0.5,0.219,0.778,15.6,-0.005,-1.06,0.992,0.2087,624.08,165.93,3.761,115,-766.0,0.0619,20.672,,,,,
2,1.5,0.8,16,4,4,1.0,0.214,0.786,10.9,-0.024,-4.87,0.957,0.2385,452.17,147.98,3.056,130,-1360.8,0.0397,20.6067,,,,,
2,1.2,0.35,20,10,6,0.3,0.213,0.787,8.5,-0.028,-4.09,0.96,0.1882,518.27,125.17,4.141,186,-1796.4,0.0401,20.497,,,,,
2,1.2,0.65,12,6,6,0.5,0.214,0.786,9.6,-0.003,-0.7,0.994,0.3661,317.29,184.33,1.721,224,-1411.4,0.0455,20.4899,,,,,
1,1.5,0.65,16,4,8,0.5,0.205,0.398,30.7,0.058,6.67,1.101,0.322,226.64,97.81,2.317,118,457.1,0.0614,20.4637,,,,,
1,1.2,0.35,20,6,10,1.0,0.218,0.757,17.3,0.013,1.0,1.017,0.1937,302.52,71.44,4.235,222,-400.7,0.0712,20.4506,,,,,
2,1.2,0.8,16,10,4,0.15,0.213,0.785,12.5,-0.002,-0.44,0.995,0.2695,353.66,131.05,2.699,167,-997.8,0.0436,20.4349,,,,,
1,1.2,0.8,20,4,4,1.0,0.216,0.778,14.7,-0.005,-0.52,0.991,0.2116,271.08,73.42,3.692,241,-799.6,0.0596,20.426,,,,,
2,1.2,0.8,20,8,6,0.5,0.213,0.787,8.0,-0.043,-8.96,0.926,0.2372,470.55,158.07,2.977,215,-3124.8,0.0441,20.419,,,,,
1,1.5,0.8,20,4,8,1.0,0.211,0.53,26.9,0.038,4.44,1.062,0.2562,296.77,96.25,3.083,121,198.7,0.0745,20.386,,,,,
2,1.2,0.65,20,10,6,0.5,0.212,0.788,7.7,-0.036,-7.26,0.939,0.2279,488.56,153.61,3.181,215,-2758.4,0.0417,20.365,,,,,
2,1.2,0.5,16,4,6,0.5,0.213,0.787,9.8,-0.01,-1.87,0.984,0.2811,414.27,164.58,2.517,217,-1620.0,0.0493,20.3147,,,,,
2,1.5,0.8,16,6,8,1.0,0.216,0.782,13.6,-0.006,-1.52,0.989,0.3279,424.1,209.15,2.028,122,-869.0,0.0647,20.3127,,,,,
1,1.2,0.65,12,10,6,1.0,0.214,0.765,17.9,0.011,1.23,1.021,0.3713,159.27,92.11,1.729,237,-373.1,0.0575,20.3126,,,,,
2,1.2,0.5,20,4,4,0.15,0.211,0.787,12.4,-0.024,-3.93,0.962,0.1935,518.46,129.31,4.01,155,-1477.6,0.0399,20.3082,,,,,
2,1.5,0.8,20,8,4,0.5,0.211,0.788,12.1,-0.026,-5.11,0.954,0.1905,560.67,138.24,4.056,126,-1349.6,0.0401,20.3019,,,,,
1,1.2,0.5,20,4,8,0.15,0.21,0.579,26.8,0.043,3.91,1.067,0.2313,270.61,76.32,3.546,160,177.0,0.0677,20.2796,,,,,
1,1.5,0.65,16,4,10,0.3,0.202,0.413,29.2,0.058,6.79,1.1,0.3333,224.29,101.96,2.2,105,418.5,0.055,20.2553,,,,,
1,1.2,0.5,16,8,10,0.5,0.215,0.731,21.5,0.007,0.69,1.011,0.3119,210.66,94.5,2.229,218,-460.2,0.0738,20.1859,,,,,
2,1.2,0.65,12,10,10,1.0,0.211,0.789,9.1,-0.005,-1.33,0.99,0.4252,313.9,234.55,1.338,214,-1472.2,0.0479,20.1417,,,,,
2,1.5,0.8,20,4,4,0.5,0.209,0.79,13.5,-0.016,-3.13,0.973,0.1811,611.0,138.94,4.398,127,-1108.2,0.0414,20.0751,,,,,
1,1.2,0.35,20,4,10,1.0,0.215,0.747,19.7,0.013,1.0,1.018,0.1964,297.16,71.39,4.163,224,-402.2,0.0773,20.0671,,,,,
1,1.5,0.65,20,8,8,1.0,0.206,0.534,25.6,0.035,3.82,1.057,0.2562,275.81,89.86,3.069,121,123.7,0.0672,20.0356,,,,,
1,1.5,0.5,20,6,8,0.3,0.207,0.568,26.2,0.039,3.77,1.059,0.219,310.15,82.16,3.775,105,101.9,0.0674,20.0265,,,,,
1,1.5,0.8,20,6,4,0.3,0.205,0.548,24.3,0.047,4.6,1.083,0.1983,304.17,69.49,4.377,116,208.6,0.0609,20.0231,,,,,
2,1.2,0.5,20,8,8,0.15,0.209,0.791,11.1,-0.021,-3.86,0.967,0.2372,479.38,154.1,3.111,156,-1469.4,0.0439,20.0225,,,,,
2,1.5,0.5,12,4,8,1.0,0.212,0.781,14.9,-0.005,-1.06,0.991,0.3333,372.45,187.82,1.983,117,-779.8,0.06,20.0205,,,,,
2,1.2,0.65,20,8,8,0.5,0.208,0.792,8.2,-0.032,-6.84,0.948,0.2441,511.39,174.22,2.935,213,-2644.6,0.0401,19.9988,,,,,
1,1.2,0.8,20,10,6,1.0,0.212,0.783,15.8,-0.004,-0.45,0.993,0.2415,249.22,79.96,3.117,236,-767.7,0.0615,19.9846,,,,,
1,1.2,0.5,8,6,4,0.5,0.214,0.735,22.1,0.009,0.96,1.018,0.4231,125.76,90.56,1.389,234,-430.2,0.0786,19.9819,,,,,
2,1.2,0.8,20,10,4,0.15,0.209,0.79,12.8,-0.009,-1.64,0.983,0.2216,420.66,121.83,3.453,167,-1197.8,0.0465,19.9739,,,,,
2,1.2,0.35,16,8,6,0.3,0.208,0.792,10.7,-0.021,-3.08,0.969,0.2448,398.59,133.28,2.991,192,-1666.6,0.0418,19.965,,,,,
1,1.2,0.5,20,4,4,0.5,0.212,0.775,17.2,-0.003,-0.27,0.995,0.2009,277.18,70.01,3.959,229,-703.5,0.0639,19.9604,,,,,
1,1.2,0.65,20,10,8,0.15,0.207,0.655,25.8,0.03,3.05,1.05,0.2683,237.5,82.92,2.864,164,40.8,0.0599,19.9166,,,,,
2,1.5,0.8,16,10,8,0.5,0.212,0.786,15.2,-0.017,-4.09,0.971,0.322,420.84,205.94,2.044,118,-1144.0,0.0646,19.913,,,,,
1,1.2,0.5,20,10,10,0.5,0.212,0.774,16.6,-0.0,-0.03,1.0,0.25,265.15,88.43,2.999,216,-611.7,0.0667,19.9087,,,,,
1,1.5,0.8,16,4,10,0.3,0.2,0.468,28.9,0.048,6.07,1.085,0.3524,220.95,110.85,1.993,105,343.5,0.0551,19.8939,,,,,
1,1.2,0.35,20,6,8,1.0,0.213,0.748,18.1,0.013,1.04,1.019,0.1875,304.96,69.09,4.414,224,-393.8,0.0762,19.892,,,,,
2,1.2,0.35,8,6,6,0.3,0.208,0.791,12.2,-0.003,-0.52,0.995,0.3515,281.26,153.24,1.835,202,-1236.4,0.0463,19.8769,,,,,
2,1.5,0.8,20,6,4,1.0,0.206,0.794,11.0,-0.037,-7.4,0.936,0.1832,589.83,141.36,4.173,131,-1702.6,0.0365,19.8699,,,,,
2,1.2,0.35,12,10,4,0.3,0.207,0.793,9.2,-0.021,-3.08,0.968,0.2713,343.53,132.12,2.6,188,-1627.0,0.0432,19.8357,,,,,
2,1.2,0.35,20,6,6,0.3,0.207,0.793,9.7,-0.03,-4.36,0.958,0.1762,558.34,124.69,4.478,193,-1922.2,0.045,19.7997,,,,,
1,1.5,0.65,20,6,6,0.3,0.202,0.527,24.6,0.046,4.54,1.076,0.2054,313.41,75.28,4.163,112,194.8,0.0607,19.7996,,,,,
2,1.2,0.65,16,10,6,0.15,0.207,0.792,11.8,-0.013,-2.7,0.976,0.2975,365.14,158.45,2.304,158,-1306.0,0.0455,19.7936,,,,,
2,1.2,0.35,16,4,10,0.5,0.207,0.793,9.7,-0.008,-1.29,0.989,0.2607,424.61,151.44,2.804,211,-1447.6,0.0454,19.791,,,,,
1,1.2,0.5,8,4,6,1.0,0.211,0.718,22.4,0.012,1.3,1.023,0.4383,134.89,102.94,1.31,235,-352.2,0.0765,19.7825,,,,,
2,1.2,0.65,16,8,8,1.0,0.206,0.794,8.9,-0.014,-3.17,0.976,0.3304,383.65,194.0,1.978,224,-1958.4,0.0419,19.7611,,,,,
1,1.5,0.5,20,6,10,0.3,0.205,0.582,26.3,0.034,3.33,1.051,0.2212,310.15,83.8,3.701,104,54.7,0.0697,19.7441,,,,,
1,1.2,0.65,20,10,6,0.5,0.209,0.785,16.3,0.002,0.24,1.004,0.2402,249.42,78.52,3.177,229,-585.6,0.0597,19.7234,,,,,
1,1.2,0.5,20,6,8,0.15,0.205,0.645,25.5,0.031,2.81,1.048,0.225,275.0,76.21,3.608,160,2.0,0.0619,19.7124,,,,,
2,1.2,0.5,16,8,8,0.15,0.206,0.792,12.9,-0.012,-2.15,0.981,0.2866,392.49,160.71,2.442,157,-1211.6,0.0473,19.6603,,,,,
2,1.2,0.65,16,10,4,0.5,0.204,0.796,7.9,-0.025,-4.97,0.955,0.2765,384.93,153.98,2.5,217,-2288.6,0.0397,19.6063,,,,,
2,1.5,0.65,20,8,4,0.5,0.204,0.792,12.4,-0.032,-5.95,0.947,0.176,602.55,135.92,4.433,125,-1444.0,0.0427,19.5587,,,,,
2,1.2,0.5,16,4,10,0.15,0.204,0.796,12.9,-0.018,-3.51,0.972,0.2848,420.69,172.4,2.44,151,-1369.4,0.0422,19.5555,,,,,
2,1.2,0.5,16,4,8,1.0,0.204,0.796,10.1,-0.011,-2.16,0.983,0.2973,413.56,178.04,2.323,222,-1717.4,0.0434,19.5315,,,,,
2,1.2,0.5,20,8,10,0.5,0.202,0.798,9.1,-0.037,-7.61,0.943,0.2488,509.49,178.85,2.849,205,-2702.0,0.0383,19.4349,,,,,
1,1.2,0.35,20,8,6,0.3,0.207,0.738,20.9,0.006,0.46,1.009,0.1884,275.22,63.32,4.347,207,-483.7,0.0723,19.4195,,,,,
1,1.2,0.8,20,4,4,0.15,0.198,0.518,28.8,0.041,3.73,1.075,0.2105,253.12,62.78,4.032,171,158.7,0.0632,19.3874,,,,,
1,1.2,0.35,20,4,8,1.0,0.208,0.733,21.8,0.018,1.38,1.025,0.1903,301.16,69.06,4.361,226,-320.3,0.0798,19.3805,,,,,
1,1.5,0.8,20,6,6,0.5,0.203,0.644,23.8,0.023,2.47,1.04,0.216,298.92,79.21,3.774,125,-41.6,0.0693,19.3735,,,,,
1,1.5,0.65,20,8,8,0.3,0.196,0.539,25.9,0.038,4.13,1.063,0.2547,274.54,88.29,3.109,106,140.7,0.052,19.3554,,,,,
2,1.2,0.8,12,10,4,0.15,0.202,0.795,11.8,-0.003,-0.66,0.993,0.3353,276.15,140.32,1.968,167,-1034.4,0.0436,19.3378,,,,,
2,1.2,0.35,20,4,6,0.15,0.202,0.797,13.2,-0.014,-1.89,0.98,0.1818,521.75,118.25,4.412,154,-1153.4,0.0435,19.3333,,,,,
2,1.5,0.5,20,4,8,1.0,0.205,0.792,15.0,-0.01,-1.87,0.986,0.2101,615.12,165.96,3.706,119,-888.4,0.0589,19.3313,,,,,
2,1.2,0.35,16,4,8,0.15,0.204,0.718,23.6,0.026,3.73,1.038,0.2484,406.25,129.34,3.141,161,-296.0,0.0659,19.3166,,,,,
2,1.5,0.65,20,8,10,0.3,0.204,0.793,15.3,-0.015,-3.34,0.975,0.2524,517.54,179.22,2.888,103,-920.8,0.0559,19.2916,,,,,
2,1.2,0.5,16,8,10,0.5,0.201,0.799,9.3,-0.023,-4.89,0.963,0.3128,405.39,191.64,2.115,211,-2208.0,0.0411,19.2787,,,,,
2,1.2,0.35,16,10,8,0.15,0.202,0.787,16.4,0.014,2.0,1.021,0.2597,382.09,131.36,2.909,154,-542.6,0.0478,19.2764,,,,,
1,1.5,0.5,12,4,10,0.5,0.191,0.338,29.0,0.07,7.48,1.122,0.3761,182.67,98.12,1.862,117,547.4,0.0627,19.2586,,,,,
2,1.2,0.8,20,4,4,0.5,0.202,0.798,8.5,-0.033,-6.62,0.942,0.2081,514.93,143.71,3.583,221,-2694.6,0.0479,19.242,,,,,
1,1.5,0.8,20,4,4,0.3,0.196,0.517,27.4,0.051,4.96,1.089,0.1983,305.98,69.49,4.403,116,250.2,0.061,19.2401,,,,,
2,1.5,0.5,12,4,8,0.5,0.203,0.789,15.3,-0.013,-2.65,0.979,0.3274,375.01,186.51,2.011,113,-932.4,0.0553,19.2176,,,,,
1,1.2,0.8,12,10,4,1.0,0.203,0.787,15.0,-0.002,-0.24,0.996,0.3457,158.82,84.28,1.884,243,-739.9,0.0557,19.2153,,,,,
2,1.5,0.8,8,4,6,1.0,0.204,0.785,18.3,-0.001,-0.21,0.998,0.4885,238.24,227.99,1.045,131,-761.2,0.061,19.2133,,,,,
2,1.5,0.8,16,6,10,0.15,0.203,0.737,22.5,0.002,0.52,1.004,0.3333,404.83,201.63,2.008,69,-350.2,0.0635,19.2107,,,,,
2,1.2,0.8,16,8,6,1.0,0.199,0.801,9.0,-0.016,-3.53,0.97,0.3202,360.55,175.0,2.06,228,-2075.6,0.0346,19.209,,,,,
2,1.5,0.65,20,6,4,1.0,0.2,0.8,11.9,-0.047,-8.99,0.922,0.1692,625.27,138.19,4.525,130,-1897.0,0.0399,19.2025,,,,,
2,1.2,0.65,16,6,6,1.0,0.199,0.801,9.1,-0.01,-2.25,0.981,0.3162,368.89,173.9,2.121,234,-1836.8,0.0363,19.1742,,,,,
1,1.5,0.65,12,6,10,1.0,0.186,0.264,30.8,0.06,7.52,1.118,0.439,161.81,113.22,1.429,123,580.6,0.0538,19.1736,,,,,
2,1.2,0.35,20,4,10,1.0,0.2,0.8,8.2,-0.028,-4.39,0.962,0.1943,567.02,142.21,3.987,211,-2103.2,0.0413,19.1732,,,,,
2,1.2,0.35,16,10,4,0.3,0.2,0.8,9.2,-0.028,-4.01,0.959,0.2287,408.03,126.21,3.233,188,-1802.0,0.0415,19.1703,,,,,
1,1.2,0.8,12,8,4,0.5,0.204,0.762,19.0,0.005,0.58,1.011,0.3502,155.12,82.71,1.875,237,-525.9,0.0669,19.1643,,,,,
1,1.5,0.65,16,10,10,1.0,0.19,0.322,31.1,0.055,6.4,1.099,0.3577,198.01,100.32,1.974,123,443.1,0.0662,19.1392,,,,,
2,1.5,0.8,20,6,10,0.3,0.202,0.793,14.8,-0.018,-4.31,0.97,0.2524,551.19,191.88,2.873,103,-1020.8,0.0558,19.0989,,,,,
1,1.2,0.65,12,10,8,0.15,0.195,0.577,26.9,0.033,3.66,1.062,0.3963,158.27,97.85,1.617,164,140.8,0.059,19.0033,,,,,
1,1.2,0.5,12,4,6,0.5,0.199,0.668,22.6,0.017,1.73,1.03,0.3377,175.89,87.09,2.02,228,-245.1,0.0659,18.9802,,,,,
2,1.2,0.5,8,4,4,0.15,0.199,0.795,13.8,0.001,0.11,1.001,0.3742,263.67,157.47,1.674,155,-850.4,0.0472,18.9748,,,,,
2,1.2,0.35,20,4,8,1.0,0.198,0.802,8.7,-0.023,-3.53,0.968,0.1878,574.94,137.28,4.188,213,-1939.4,0.0447,18.9068,,,,,
2,1.2,0.8,16,6,4,0.15,0.198,0.784,18.0,0.005,0.85,1.009,0.2647,361.0,128.8,2.803,170,-801.6,0.0482,18.8907,,,,,
1,1.2,0.8,20,8,4,0.5,0.199,0.796,15.1,-0.013,-1.26,0.977,0.2241,243.43,71.94,3.384,232,-941.0,0.0523,18.869,,,,,
2,1.5,0.8,20,8,6,0.3,0.2,0.795,16.3,-0.029,-6.03,0.951,0.2162,542.96,157.47,3.448,111,-1290.6,0.0573,18.8683,,,,,
1,1.2,0.65,20,8,6,1.0,0.199,0.797,14.9,-0.013,-1.3,0.978,0.2393,244.57,78.65,3.11,234,-959.1,0.0523,18.865,,,,,
2,1.5,0.65,16,10,8,1.0,0.201,0.796,16.6,-0.007,-1.5,0.989,0.3115,422.81,193.45,2.186,122,-866.4,0.0625,18.8581,,,,,
2,1.5,0.8,8,4,6,0.5,0.2,0.787,18.3,-0.001,-0.22,0.998,0.4882,235.44,225.0,1.046,127,-738.8,0.0591,18.8568,,,,,
2,1.2,0.5,12,10,4,0.5,0.196,0.804,7.9,-0.041,-7.86,0.928,0.3148,323.46,160.09,2.02,216,-2902.4,0.0391,18.8186,,,,,
1,1.5,0.65,16,10,10,0.5,0.186,0.302,31.4,0.059,6.89,1.107,0.3559,200.89,100.33,2.002,118,482.1,0.0663,18.8104,,,,,
1,1.5,0.8,20,4,6,0.5,0.194,0.583,26.1,0.033,3.5,1.056,0.216,303.7,79.21,3.834,125,87.5,0.0632,18.8046,,,,,
2,1.5,0.8,16,8,8,1.0,0.2,0.8,14.0,-0.014,-3.37,0.976,0.3279,418.48,209.15,2.001,122,-1094.0,0.0615,18.769,,,,,
2,1.2,0.65,20,10,6,0.15,0.196,0.803,12.0,-0.024,-4.6,0.958,0.2468,428.5,146.54,2.924,158,-1606.0,0.0432,18.7389,,,,,
2,1.2,0.35,8,6,4,0.3,0.195,0.805,11.7,-0.006,-1.01,0.989,0.3448,272.78,145.11,1.88,203,-1342.0,0.0402,18.6956,,,,,
2,1.5,0.8,16,6,4,0.5,0.195,0.804,11.6,-0.036,-7.15,0.934,0.2462,409.23,143.11,2.859,130,-1657.8,0.0404,18.6955,,,,,
2,1.5,0.8,20,6,4,0.3,0.197,0.796,16.1,-0.02,-3.9,0.966,0.193,566.16,140.22,4.038,114,-1082.8,0.0518,18.6842,,,,,
2,1.2,0.5,12,6,10,0.15,0.196,0.803,14.5,-0.024,-4.9,0.959,0.3636,318.56,189.73,1.679,154,-1611.2,0.0461,18.6816,,,,,
